1.0458447	.79769844	.68064624	.78421938	.6481725	.78757995	.96016026	.88996542	1.0257156	.74151158	1.1011279	99.524506	99.72242	94.623482	99.21859	406.76709	218.65334	1.104784	5	23214.24
1.0363919	.79451233	.69765544	.77737033	.67356867	.81568724	.87924898	.88540971	1.0394809	.71692044	1.1392709	99.624443	99.74585	95.371925	99.283577	412.81161	222.76837	1.2108326	5	23148.406
.92741019	.8335464	.72019112	.83870059	.74270225	.93423826	.87852001	.87866312	1.0768503	.66192943	1.1891081	95.093025	98.514809	92.261253	98.694099	419.33978	228.15718	1.1448383	6.5	22688.51
.90528351	.86636609	.74326521	.87041539	.81248468	.96317357	.86266911	.91912276	1.0903527	.73186898	1.1603376	94.969765	98.453293	92.070137	98.682671	426.18756	233.77333	2.95434	6.5	22210.932
1.0084444	.88982797	.77383971	.89814299	.88776851	.93928826	.87454903	.92860401	1.0892143	.7529636	1.3030304	96.282516	98.849586	92.648026	98.845108	432.78549	238.8349	1.84865	6.5	22362.232
1.08004	.94322133	.79960334	.97833288	1.0062723	1.0123441	.91079092	.9309426	1.1034899	.74224812	1.2338284	98.975609	99.65081	93.966896	99.178619	438.45935	243.25539	2.2895336	6.5	21889.18
1.2644737	1.013265	.82398319	1.0841061	1.1993034	1.1504394	.8725118	.93739849	1.0763367	.78545821	1.2458483	101.73925	100.45619	95.138519	99.519005	443.21567	247.03935	3.0441761	6.5	21395.83
1.3920552	1.1679442	.94263399	1.2854362	1.4175918	1.4426608	.96926165	.99705619	1.1396523	.84111595	1.3123293	104.91908	101.41582	98.194351	100.10771	447.8967	251.83839	8.0060005	7.5	19783.279
1.7367127	1.2622542	.96642995	1.4149257	1.5004801	1.698585	1.0456182	1.0417502	1.1918602	.8775928	1.3372588	110.33967	103.04505	104.98869	101.23413	452.91528	256.8381	8.5647106	15	19202.277
1.6429056	1.1686014	.97753674	1.2737077	1.2988982	1.4959632	1.0393939	1.0103915	1.1343378	.87484622	1.1798081	110.60384	103.12221	105.38785	101.14484	457.94708	259.22781	4.8784256	15	18504.051
.90491658	.92474025	.79806417	.95547384	.87700009	1.1148937	.91441536	.91448349	1.1533635	.65324891	.67004573	101.66533	100.41124	96.707977	99.535271	462.99307	259.02731	-.29163361	10.25	18535.393
.70843422	.9429726	.86204469	.98074889	.91951996	1.1356705	.92107487	.89234293	1.1118571	.65228647	.57482117	100.65163	100.11411	94.167091	99.326416	467.45831	257.47314	.32863617	8	18357.738
.84392893	.99753273	.91435921	1.0511986	1.0478994	1.1555601	.96107668	.90944016	1.0967525	.70459896	.67232096	101.04825	100.24445	95.438164	99.611649	471.9006	256.99847	1.0987282	7	18348.58
.93109447	.98893279	.98042536	1.0281891	1.0256884	1.0232748	1.0359269	.897883	1.0241657	.75978249	.84092504	101.17085	100.28423	98.139351	99.835548	477.59988	259.74207	1.3963223	7	18257.859
1.0355324	1.0245962	1.0450391	1.0478951	1.0287906	1.0588816	1.0630845	.95759535	1.0449746	.86203909	.93009478	100.90696	100.19814	99.316322	99.933487	484.54712	265.68152	1.68643	8	18994.441
1.0788391	1.0252079	1.0201786	1.0410287	1.0187591	1.0275931	1.0824878	.98932725	1.0085845	.96826798	1.0434723	101.43893	100.35447	100.30351	100.0226	491.27316	272.41782	3.9936066	8	18939.959
1.0756942	1.0122074	1.0486473	.98606586	.98695391	.93879372	1.0276858	1.057191	1.0537065	1.0610015	1.0661851	101.90374	100.49474	101.41308	100.10146	497.45258	277.80432	1.5318394	8	18740.646
1.0422735	1.0850149	1.1212367	1.0793352	1.0750867	1.0745797	1.089229	1.0803961	1.1322452	1.0236949	1.0419081	102.40853	100.64655	101.41063	100.17674	504.00345	281.16623	.88543892	8	18981.789
1.1498975	1.2233473	1.1564202	1.2391611	1.2644738	1.3038576	1.1473001	1.218958	1.1520431	1.292135	1.1946361	102.18176	100.57841	102.56367	100.34193	510.92303	282.51974	3.8807392	9	18313.119
